,sickroom,date
54414,D15171,2019-10-29
54415,D15171,2019-07-11
54417,D15171,2019-07-12
54419,D15171,2019-07-13
54421,D15171,2019-07-14
54422,D15171,2019-07-15
54423,D15171,2019-07-02
54429,D15171,2019-08-06
54431,D15171,2019-08-08
54433,D15171,2019-08-09
54434,D15171,2019-08-10
54435,D15171,2019-08-12
54436,D15171,2019-07-24
54437,D15171,2019-07-25
54438,D15171,2019-07-26
54439,D15171,2019-07-29
54440,D15171,2019-07-30
54442,D15171,2019-07-31
54443,D15171,2019-08-02
54444,D15171,2019-08-03
54445,D15171,2019-08-04
54446,D15171,2019-08-18
54448,D15171,2019-08-19
54449,D15171,2019-08-13
54450,D15171,2019-08-15
54452,D15171,2019-09-08
54453,D15171,2019-09-10
54455,D15171,2019-09-12
54456,D15171,2019-09-13
54457,D15171,2019-09-06
54459,D15171,2019-09-02
54460,D15171,2019-08-31
54462,D15171,2019-09-01
54465,D15171,2019-08-26
54466,D15171,2019-12-17
54467,D15171,2019-12-18
54469,D15171,2019-12-19
54470,D15171,2019-12-21
54471,D15171,2019-12-23
54472,D15171,2019-12-24
54473,D15171,2019-12-26
54474,D15171,2019-12-27
54477,D15171,2019-12-28
54482,D15171,2019-07-27
54483,D15171,2019-08-05
54485,D15171,2019-08-07
54490,D15171,2019-08-11
54502,D15171,2019-07-03
54510,D15171,2019-08-16
54518,D15171,2019-09-11
54520,D15171,2019-09-04
54532,D15171,2019-11-23
54536,D15171,2019-11-15
54537,D15171,2019-11-12
54540,D15171,2019-11-09
54544,D15171,2019-11-03
54557,D15171,2019-11-25
54558,D15171,2019-12-03
54560,D15171,2019-12-05
54569,D15171,2019-09-20
54570,D15171,2019-09-19
54571,D15171,2019-10-09
54577,D15171,2019-10-17
54591,D15171,2019-12-20
54600,D15171,2019-08-01
54624,D15171,2019-07-10
54637,D15171,2019-09-09
54657,D15171,2019-11-21
54667,D15171,2019-11-07
54673,D15171,2019-11-04
54696,D15171,2019-10-07
54697,D15171,2019-09-21
54699,D15171,2019-10-15
54701,D15171,2019-10-18
54706,D15171,2019-10-30
54708,D15171,2019-12-16
54713,D15171,2019-12-22
54769,D15171,2019-09-05
54774,D15171,2019-09-03
54811,D15171,2019-11-02
54812,D15171,2019-10-02
54816,D15171,2019-10-04
54826,D15171,2019-12-25
54829,D15171,2019-12-11
54830,D15171,2019-12-10
54869,D15171,2019-08-14
54872,D15171,2019-08-17
54881,D15171,2019-11-16
54915,D15171,2019-12-02
54919,D15171,2019-10-06
54986,D15171,2019-11-13
55025,D15171,2019-10-23
55094,D15171,2019-10-11
55215,D15171,2019-07-16
55218,D15171,2019-07-09
55237,D15171,2019-07-28
55315,D15171,2019-07-23
55375,D15171,2019-07-01
55441,D15171,2019-09-07
57005,D15253,2019-09-07
57007,D15253,2019-09-08
57013,D15253,2019-09-10
57014,D15253,2019-09-06
57027,D15253,2019-09-09
57030,D15253,2019-09-11
57145,D1505 ,2019-11-27
57159,D1505 ,2019-11-30
57602,D15172,2019-09-11
57603,D15172,2019-10-17
57604,D15172,2019-10-06
57605,D15172,2019-10-07
57607,D15172,2019-10-09
57609,D15172,2019-10-10
57610,D15172,2019-10-13
57612,D15172,2019-11-26
57613,D15172,2019-11-21
57622,D15172,2019-11-07
57624,D15172,2019-11-13
57625,D15172,2019-11-14
57626,D15172,2019-11-15
57628,D15172,2019-11-17
57629,D15172,2019-10-25
57630,D15172,2019-10-26
57633,D15172,2019-10-27
57638,D15172,2019-10-28
57640,D15172,2019-10-29
57642,D15172,2019-10-30
57646,D15172,2019-11-01
57649,D15172,2019-09-05
57650,D15172,2019-09-06
57651,D15172,2019-08-27
57653,D15172,2019-08-28
57655,D15172,2019-08-30
57656,D15172,2019-08-31
57658,D15172,2019-09-01
57660,D15172,2019-09-03
57662,D15172,2019-08-07
57663,D15172,2019-08-09
57664,D15172,2019-08-10
57667,D15172,2019-08-11
57669,D15172,2019-08-12
57671,D15172,2019-08-13
57672,D15172,2019-08-14
57674,D15172,2019-08-15
57675,D15172,2019-07-30
57676,D15172,2019-07-31
57680,D15172,2019-08-01
57685,D15172,2019-08-02
57686,D15172,2019-08-03
57688,D15172,2019-08-04
57689,D15172,2019-07-13
57690,D15172,2019-07-17
57691,D15172,2019-07-18
57692,D15172,2019-07-19
57694,D15172,2019-07-20
57696,D15172,2019-07-21
57697,D15172,2019-12-17
57701,D15172,2019-12-19
57702,D15172,2019-12-21
57703,D15172,2019-12-22
57704,D15172,2019-12-24
57706,D15172,2019-09-21
57708,D15172,2019-10-08
57714,D15172,2019-10-11
57716,D15172,2019-10-14
57717,D15172,2019-10-24
57723,D15172,2019-10-31
57724,D15172,2019-11-02
57725,D15172,2019-10-16
57749,D15172,2019-11-06
57751,D15172,2019-11-09
57757,D15172,2019-09-07
57759,D15172,2019-09-08
57760,D15172,2019-09-10
57764,D15172,2019-09-12
57765,D15172,2019-08-26
57772,D15172,2019-08-29
57775,D15172,2019-09-02
57780,D15172,2019-07-16
57788,D15172,2019-07-12
57789,D15172,2019-07-26
57806,D15172,2019-08-16
57809,D15172,2019-12-25
57814,D15172,2019-12-18
57815,D15172,2019-12-20
57822,D15172,2019-10-03
57824,D15172,2019-10-05
57839,D15172,2019-11-12
57843,D15172,2019-11-16
57879,D15172,2019-08-05
57881,D15172,2019-08-06
57883,D15172,2019-08-08
57904,D15172,2019-07-22
57921,D15172,2019-09-13
57932,D15172,2019-10-04
57949,D15172,2019-10-23
57972,D15172,2019-11-08
58000,D15172,2019-07-25
58022,D15172,2019-12-23
58029,D15172,2019-09-20
58041,D15172,2019-11-25
58056,D15172,2019-11-20
58071,D15172,2019-11-05
58128,D15172,2019-07-24
58154,D15172,2019-10-12
58243,D15172,2019-10-18
58291,D15172,2019-09-09
58550,D15172,2019-07-11
58792,D15172,2019-11-22
58877,D15172,2019-12-26
58971,D15172,2019-07-23
60182,D15173,2019-12-04
60183,D15173,2019-12-05
60185,D15173,2019-12-25
60186,D15173,2019-12-24
60188,D15173,2019-12-23
60190,D15173,2019-12-17
60193,D15173,2019-12-13
60194,D15173,2019-12-18
60195,D15173,2019-12-19
60196,D15173,2019-12-20
60197,D15173,2019-11-04
60198,D15173,2019-11-07
60199,D15173,2019-11-08
60201,D15173,2019-11-09
60202,D15173,2019-11-11
60204,D15173,2019-10-29
60206,D15173,2019-10-30
60207,D15173,2019-10-31
60208,D15173,2019-10-23
60210,D15173,2019-10-24
60212,D15173,2019-10-25
60214,D15173,2019-10-26
60215,D15173,2019-10-28
60216,D15173,2019-11-27
60218,D15173,2019-11-30
60219,D15173,2019-12-01
60220,D15173,2019-12-02
60221,D15173,2019-11-14
60222,D15173,2019-11-15
60226,D15173,2019-11-16
60232,D15173,2019-11-17
60235,D15173,2019-11-20
60236,D15173,2019-10-04
60238,D15173,2019-10-07
60239,D15173,2019-10-08
60240,D15173,2019-10-10
60241,D15173,2019-10-16
60243,D15173,2019-10-17
60244,D15173,2019-10-18
60245,D15173,2019-09-09
60246,D15173,2019-09-10
60248,D15173,2019-09-11
60251,D15173,2019-09-12
60253,D15173,2019-09-19
60254,D15173,2019-09-20
60255,D15173,2019-09-21
60257,D15173,2019-07-10
60260,D15173,2019-07-11
60262,D15173,2019-07-13
60265,D15173,2019-07-14
60268,D15173,2019-07-15
60269,D15173,2019-07-19
60270,D15173,2019-07-20
60272,D15173,2019-07-21
60273,D15173,2019-07-22
60275,D15173,2019-07-23
60276,D15173,2019-07-24
60278,D15173,2019-07-17
60279,D15173,2019-07-18
60280,D15173,2019-07-26
60281,D15173,2019-07-27
60283,D15173,2019-07-28
60285,D15173,2019-07-29
60287,D15173,2019-07-30
60288,D15173,2019-07-31
60289,D15173,2019-08-08
60290,D15173,2019-08-09
60291,D15173,2019-08-10
60294,D15173,2019-08-12
60297,D15173,2019-08-13
60299,D15173,2019-08-05
60300,D15173,2019-08-06
60301,D15173,2019-08-14
60302,D15173,2019-08-15
60303,D15173,2019-08-21
60304,D15173,2019-08-23
60305,D15173,2019-09-01
60306,D15173,2019-09-02
60307,D15173,2019-09-03
60309,D15173,2019-09-04
60312,D15173,2019-09-05
60314,D15173,2019-09-06
60315,D15173,2019-09-07
60317,D15173,2019-12-11
60321,D15173,2019-12-22
60323,D15173,2019-12-26
60324,D15173,2019-07-01
60325,D15173,2019-07-09
60332,D15173,2019-07-16
60337,D15173,2019-07-25
60350,D15173,2019-08-11
60355,D15173,2019-08-07
60356,D15173,2019-08-19
60360,D15173,2019-09-08
60370,D15173,2019-11-13
60376,D15173,2019-11-18
60378,D15173,2019-11-19
60384,D15173,2019-11-26
60385,D15173,2019-11-23
60387,D15173,2019-11-21
60390,D15173,2019-11-29
60398,D15173,2019-10-22
60407,D15173,2019-10-27
60408,D15173,2019-10-03
60410,D15173,2019-10-05
60411,D15173,2019-10-06
60416,D15173,2019-09-13
60422,D15173,2019-12-16
60426,D15173,2019-12-14
60438,D15173,2019-07-12
60442,D15173,2019-07-02
60444,D15173,2019-08-01
60480,D15173,2019-08-20
60521,D15173,2019-11-28
60529,D15173,2019-10-02
60535,D15173,2019-10-09
60541,D15173,2019-10-15
60567,D15173,2019-08-16
60623,D15173,2019-11-06
60629,D15173,2019-11-25
60644,D15173,2019-12-06
60666,D15173,2019-10-11
60727,D15173,2019-11-12
60751,D15173,2019-12-03
60781,D15173,2019-08-02
60818,D15173,2019-08-22
60852,D15173,2019-11-24
60930,D15173,2019-08-18
60991,D15173,2019-10-14
61116,D15173,2019-11-01
61604,D15173,2019-11-05
61956,D15173,2019-09-22
63254,D15181,2019-07-01
63256,D15181,2019-07-02
63257,D15181,2019-07-04
63258,D15181,2019-07-05
63259,D15181,2019-07-06
63260,D15181,2019-07-07
63261,D15181,2019-07-08
63263,D15181,2019-11-24
63264,D15181,2019-12-06
63265,D15181,2019-12-04
63266,D15181,2019-12-05
63269,D15181,2019-12-07
63270,D15181,2019-12-09
63271,D15181,2019-11-30
63272,D15181,2019-10-28
63273,D15181,2019-10-27
63274,D15181,2019-10-29
63277,D15181,2019-10-30
63279,D15181,2019-10-31
63280,D15181,2019-11-01
63281,D15181,2019-11-04
63282,D15181,2019-11-05
63283,D15181,2019-11-08
63284,D15181,2019-11-09
63286,D15181,2019-11-10
63288,D15181,2019-11-11
63290,D15181,2019-11-12
63291,D15181,2019-11-14
63292,D15181,2019-11-16
63293,D15181,2019-11-18
63294,D15181,2019-11-19
63295,D15181,2019-11-20
63296,D15181,2019-11-21
63298,D15181,2019-10-04
63299,D15181,2019-10-08
63300,D15181,2019-10-09
63301,D15181,2019-10-12
63302,D15181,2019-10-21
63303,D15181,2019-10-24
63305,D15181,2019-10-25
63306,D15181,2019-09-10
63309,D15181,2019-09-12
63310,D15181,2019-09-13
63312,D15181,2019-09-14
63315,D15181,2019-09-15
63316,D15181,2019-09-16
63317,D15181,2019-09-20
63318,D15181,2019-09-21
63322,D15181,2019-09-22
63324,D15181,2019-09-24
63329,D15181,2019-09-25
63330,D15181,2019-09-27
63331,D15181,2019-09-28
63333,D15181,2019-09-29
63335,D15181,2019-10-01
63336,D15181,2019-07-11
63337,D15181,2019-07-14
63338,D15181,2019-07-15
63339,D15181,2019-07-09
63341,D15181,2019-07-25
63342,D15181,2019-07-26
63343,D15181,2019-07-29
63344,D15181,2019-07-30
63346,D15181,2019-07-31
63348,D15181,2019-08-01
63350,D15181,2019-08-02
63351,D15181,2019-08-03
63353,D15181,2019-08-04
63354,D15181,2019-08-05
63356,D15181,2019-08-06
63358,D15181,2019-07-21
63359,D15181,2019-07-22
63361,D15181,2019-07-23
63365,D15181,2019-07-24
63366,D15181,2019-09-05
63368,D15181,2019-09-06
63369,D15181,2019-09-07
63370,D15181,2019-09-08
63371,D15181,2019-08-27
63372,D15181,2019-08-28
63373,D15181,2019-08-29
63375,D15181,2019-08-30
63378,D15181,2019-08-31
63380,D15181,2019-09-02
63384,D15181,2019-08-12
63387,D15181,2019-12-10
63389,D15181,2019-12-12
63405,D15181,2019-07-03
63411,D15181,2019-11-29
63412,D15181,2019-12-01
63426,D15181,2019-12-11
63430,D15181,2019-12-08
63437,D15181,2019-09-23
63449,D15181,2019-09-30
63452,D15181,2019-10-02
63453,D15181,2019-10-22
63463,D15181,2019-11-02
63467,D15181,2019-11-06
63468,D15181,2019-11-07
63472,D15181,2019-11-13
63475,D15181,2019-11-15
63478,D15181,2019-11-17
63483,D15181,2019-10-13
63486,D15181,2019-07-16
63487,D15181,2019-07-12
63506,D15181,2019-07-27
63509,D15181,2019-08-08
63517,D15181,2019-09-01
63518,D15181,2019-09-04
63524,D15181,2019-09-09
63525,D15181,2019-09-11
63533,D15181,2019-08-15
63538,D15181,2019-08-10
63552,D15181,2019-12-02
63574,D15181,2019-10-10
63588,D15181,2019-10-23
63601,D15181,2019-11-03
63628,D15181,2019-11-22
63636,D15181,2019-07-10
63652,D15181,2019-08-07
63653,D15181,2019-08-09
63654,D15181,2019-08-11
63669,D15181,2019-09-03
63687,D15181,2019-08-25
63737,D15181,2019-11-25
63740,D15181,2019-12-03
63780,D15181,2019-10-07
63784,D15181,2019-10-14
63859,D15181,2019-09-19
63865,D15181,2019-09-26
63931,D15181,2019-08-14
64112,D15181,2019-11-28
64237,D15181,2019-10-15
64575,D15181,2019-08-13
64773,D15181,2019-10-11
66780,D15131,2019-12-06
66782,D15131,2019-12-09
66783,D15131,2019-12-10
66785,D15131,2019-12-08
66790,D15131,2019-12-07
66962,D15181,2019-10-16
66969,D15182,2019-10-15
66970,D15182,2019-10-08
66973,D15182,2019-10-09
66975,D15182,2019-10-10
66979,D15182,2019-10-11
66980,D15182,2019-10-12
66981,D15182,2019-10-26
66982,D15182,2019-10-23
66984,D15182,2019-09-22
66986,D15182,2019-09-23
66987,D15182,2019-09-24
66989,D15182,2019-09-26
66990,D15182,2019-09-20
66991,D15182,2019-10-01
66993,D15182,2019-10-02
66994,D15182,2019-10-03
66998,D15182,2019-10-04
66999,D15182,2019-10-05
67000,D15182,2019-12-05
67001,D15182,2019-12-04
67002,D15182,2019-12-10
67004,D15182,2019-12-12
67007,D15182,2019-12-14
67010,D15182,2019-12-15
67013,D15182,2019-12-16
67015,D15182,2019-12-09
67016,D15182,2019-11-13
67017,D15182,2019-11-14
67018,D15182,2019-11-15
67020,D15182,2019-11-19
67021,D15182,2019-11-21
67022,D15182,2019-11-24
67023,D15182,2019-11-26
67024,D15182,2019-11-27
67025,D15182,2019-10-30
67028,D15182,2019-10-31
67029,D15182,2019-11-01
67030,D15182,2019-11-02
67032,D15182,2019-11-03
67033,D15182,2019-11-06
67034,D15182,2019-11-07
67035,D15182,2019-11-08
67036,D15182,2019-08-12
67039,D15182,2019-08-13
67040,D15182,2019-08-16
67041,D15182,2019-08-21
67042,D15182,2019-08-28
67043,D15182,2019-08-27
67044,D15182,2019-08-29
67045,D15182,2019-08-30
67047,D15182,2019-09-01
67048,D15182,2019-09-03
67050,D15182,2019-09-04
67052,D15182,2019-09-05
67053,D15182,2019-09-07
67054,D15182,2019-09-10
67056,D15182,2019-08-01
67059,D15182,2019-08-08
67060,D15182,2019-08-09
67061,D15182,2019-07-07
67063,D15182,2019-07-09
67064,D15182,2019-07-10
67065,D15182,2019-07-11
67066,D15182,2019-07-13
67085,D15182,2019-12-27
67086,D15182,2019-12-29
67088,D15182,2019-12-19
67089,D15182,2019-12-20
67090,D15182,2019-12-21
67092,D15182,2019-12-22
67093,D15182,2019-12-23
67094,D15182,2019-12-24
67095,D15182,2019-12-25
67097,D15182,2019-12-26
67098,D15182,2019-12-17
67099,D15182,2019-07-02
67101,D15182,2019-12-11
67104,D15182,2019-12-13
67121,D15182,2019-11-04
67124,D15182,2019-11-05
67125,D15182,2019-11-12
67127,D15182,2019-11-16
67129,D15182,2019-11-18
67133,D15182,2019-11-22
67134,D15182,2019-11-23
67135,D15182,2019-11-28
67136,D15182,2019-11-30
67137,D15182,2019-11-11
67145,D15182,2019-10-14
67146,D15182,2019-10-27
67147,D15182,2019-09-27
67149,D15182,2019-09-21
67154,D15182,2019-09-25
67155,D15182,2019-09-30
67167,D15182,2019-08-15
67169,D15182,2019-08-17
67170,D15182,2019-08-18
67173,D15182,2019-08-19
67175,D15182,2019-08-20
67176,D15182,2019-08-22
67181,D15182,2019-08-31
67182,D15182,2019-09-02
67187,D15182,2019-09-06
67189,D15182,2019-09-08
67190,D15182,2019-09-09
67193,D15182,2019-08-02
67199,D15182,2019-07-12
67201,D15182,2019-07-15
67222,D15182,2019-07-08
67223,D15182,2019-12-30
67224,D15182,2019-12-31
67235,D15182,2019-12-18
67240,D15182,2019-07-01
67241,D15182,2019-07-03
67242,D15182,2019-07-04
67244,D15182,2019-10-29
67258,D15182,2019-09-28
67276,D15182,2019-10-06
67278,D15182,2019-12-03
67307,D15182,2019-11-20
67311,D15182,2019-12-02
67312,D15182,2019-08-11
67346,D15182,2019-09-11
67347,D15182,2019-09-19
67363,D15182,2019-07-14
67366,D15182,2019-07-05
67367,D15182,2019-07-06
67412,D15182,2019-11-25
67413,D15182,2019-12-01
67433,D15182,2019-09-29
67457,D15182,2019-10-13
67480,D15182,2019-08-07
67543,D15182,2019-10-24
67544,D15182,2019-10-25
67549,D15182,2019-11-17
67586,D15182,2019-08-10
67590,D15182,2019-08-14
67705,D15182,2019-11-29
67807,D15182,2019-12-28
68122,D15182,2019-10-22
68379,D15182,2019-09-18
69513,D15182,2019-12-08
69588,D15182,2019-10-07
70381,D15191,2019-10-16
70383,D15191,2019-10-17
70384,D15191,2019-10-18
70385,D15191,2019-10-19
70590,D1508 ,2019-11-04
70594,D1508 ,2019-11-05
70608,D15183,2019-07-01
70609,D15183,2019-07-02
70611,D15183,2019-07-03
70613,D15183,2019-07-04
70615,D15183,2019-07-05
70616,D15183,2019-07-06
70617,D15183,2019-07-09
70618,D15183,2019-07-10
70619,D15183,2019-07-13
70620,D15183,2019-07-14
70621,D15183,2019-07-15
70622,D15183,2019-07-16
70623,D15183,2019-07-17
70624,D15183,2019-07-18
70625,D15183,2019-07-19
70627,D15183,2019-07-21
70629,D15183,2019-07-22
70631,D15183,2019-07-23
70632,D15183,2019-07-24
70634,D15183,2019-07-25
70635,D15183,2019-07-26
70636,D15183,2019-09-04
70637,D15183,2019-09-05
70647,D15183,2019-08-22
70650,D15183,2019-08-14
70652,D15183,2019-08-15
70653,D15183,2019-08-16
70654,D15183,2019-08-10
70657,D15183,2019-08-11
70658,D15183,2019-08-13
70659,D15183,2019-08-19
70660,D15183,2019-08-17
70662,D15183,2019-08-18
70665,D15183,2019-08-01
70666,D15183,2019-08-03
70668,D15183,2019-08-04
70669,D15183,2019-08-05
70670,D15183,2019-08-07
70671,D15183,2019-11-06
70672,D15183,2019-11-08
70673,D15183,2019-11-09
70675,D15183,2019-11-10
70676,D15183,2019-11-11
70679,D15183,2019-11-12
70680,D15183,2019-11-13
70681,D15183,2019-11-16
70683,D15183,2019-11-17
70684,D15183,2019-11-18
70686,D15183,2019-11-20
70688,D15183,2019-11-21
70689,D15183,2019-11-22
70690,D15183,2019-11-23
70691,D15183,2019-11-25
70694,D15183,2019-11-26
70696,D15183,2019-11-27
70699,D15183,2019-10-29
70700,D15183,2019-10-30
70702,D15183,2019-11-30
70703,D15183,2019-12-01
70708,D15183,2019-09-10
70709,D15183,2019-09-11
70711,D15183,2019-09-12
70713,D15183,2019-09-13
70714,D15183,2019-09-14
70715,D15183,2019-09-19
70716,D15183,2019-09-21
70718,D15183,2019-09-22
70719,D15183,2019-09-23
70721,D15183,2019-09-25
70724,D15183,2019-09-27
70725,D15183,2019-09-29
70726,D15183,2019-09-30
70728,D15183,2019-10-01
70729,D15183,2019-10-02
70730,D15183,2019-10-03
70731,D15183,2019-10-16
70734,D15183,2019-10-14
70735,D15183,2019-10-22
70737,D15183,2019-10-23
70738,D15183,2019-10-24
70739,D15183,2019-10-25
70741,D15183,2019-10-27
70742,D15183,2019-10-07
70743,D15183,2019-10-08
70746,D15183,2019-10-09
70747,D15183,2019-10-10
70748,D15183,2019-10-11
70749,D15183,2019-10-12
70750,D15183,2019-10-13
70751,D15183,2019-12-23
70753,D15183,2019-12-24
70754,D15183,2019-12-25
70759,D15183,2019-12-26
70761,D15183,2019-12-27
70764,D15183,2019-12-28
70767,D15183,2019-12-30
70770,D15183,2019-12-31
70773,D15183,2019-12-10
70774,D15183,2019-12-11
70775,D15183,2019-12-18
70776,D15183,2019-12-20
70786,D15183,2019-07-07
70788,D15183,2019-09-09
70800,D15183,2019-09-16
70802,D15183,2019-09-18
70806,D15183,2019-09-07
70808,D15183,2019-08-12
70814,D15183,2019-08-20
70817,D15183,2019-08-21
70819,D15183,2019-08-23
70828,D15183,2019-07-11
70829,D15183,2019-07-12
70841,D15183,2019-08-06
70844,D15183,2019-07-31
70846,D15183,2019-08-02
70850,D15183,2019-11-04
70852,D15183,2019-11-03
70863,D15183,2019-11-14
70864,D15183,2019-11-15
70875,D15183,2019-11-24
70878,D15183,2019-11-28
70879,D15183,2019-11-29
70885,D15183,2019-12-08
70886,D15183,2019-12-09
70887,D15183,2019-12-15
70888,D15183,2019-12-19
70903,D15183,2019-09-20
70911,D15183,2019-09-24
70918,D15183,2019-12-22
70927,D15183,2019-12-29
70943,D15183,2019-11-07
70985,D15183,2019-12-13
70986,D15183,2019-12-14
70988,D15183,2019-12-17
70992,D15183,2019-10-15
70994,D15183,2019-10-21
71024,D15183,2019-09-15
71054,D15183,2019-07-20
71062,D15183,2019-08-08
71065,D15183,2019-07-27
71081,D15183,2019-11-01
71096,D15183,2019-11-19
71161,D15183,2019-09-28
71194,D15183,2019-07-29
71206,D15183,2019-09-06
71231,D15183,2019-12-16
71247,D15183,2019-12-21
71248,D15183,2019-10-31
71249,D15183,2019-11-05
71454,D15183,2019-12-12
71472,D15183,2019-10-26
71845,D15183,2019-10-28
71863,D15183,2019-09-26
71869,D15183,2019-10-04
71888,D15183,2019-08-09
71891,D15183,2019-09-03
72019,D15183,2019-09-17
72116,D15183,2019-11-02
72332,D15183,2019-07-08
74649,D15111,2019-07-04
74691,D15191,2019-12-21
74692,D15191,2019-12-22
74694,D15191,2019-12-23
74695,D15191,2019-12-18
74696,D15191,2019-12-27
74698,D15191,2019-12-28
74701,D15191,2019-12-29
74702,D15191,2019-12-30
74704,D15191,2019-12-31
74707,D15191,2019-07-04
74709,D15191,2019-07-05
74711,D15191,2019-07-06
74712,D15191,2019-07-07
74713,D15191,2019-07-09
74714,D15191,2019-07-11
74715,D15191,2019-07-12
74716,D15191,2019-07-13
74719,D15191,2019-07-14
74720,D15191,2019-07-15
74722,D15191,2019-07-17
74724,D15191,2019-07-19
74725,D15191,2019-07-20
74726,D15191,2019-08-05
74767,D15191,2019-07-23
74768,D15191,2019-07-28
74769,D15191,2019-07-29
74770,D15191,2019-07-30
74771,D15191,2019-08-08
74772,D15191,2019-08-10
74773,D15191,2019-08-11
74776,D15191,2019-08-12
74778,D15191,2019-09-12
74779,D15191,2019-09-13
74782,D15191,2019-09-14
74783,D15191,2019-10-21
74784,D15191,2019-10-22
74785,D15191,2019-10-24
74786,D15191,2019-10-26
74787,D15191,2019-09-25
74791,D15191,2019-09-26
74793,D15191,2019-09-27
74794,D15191,2019-09-29
74795,D15191,2019-09-30
74796,D15191,2019-09-18
74797,D15191,2019-09-19
74799,D15191,2019-10-05
74800,D15191,2019-10-06
74804,D15191,2019-11-30
74805,D15191,2019-12-05
74807,D15191,2019-12-06
74808,D15191,2019-12-08
74809,D15191,2019-12-07
74810,D15191,2019-12-09
74811,D15191,2019-11-16
74813,D15191,2019-11-17
74815,D15191,2019-11-19
74817,D15191,2019-11-20
74818,D15191,2019-11-22
74819,D15191,2019-11-23
74820,D15191,2019-11-24
74822,D15191,2019-11-26
74824,D15191,2019-11-29
74825,D15191,2019-07-02
74826,D15191,2019-07-03
74829,D15191,2019-10-07
74830,D15191,2019-10-08
74831,D15191,2019-10-02
74832,D15191,2019-10-03
74835,D15191,2019-09-24
74838,D15191,2019-09-28
74843,D15191,2019-09-15
74846,D15191,2019-09-16
74850,D15191,2019-10-25
74855,D15191,2019-11-12
74856,D15191,2019-11-13
74857,D15191,2019-11-14
74858,D15191,2019-11-15
74863,D15191,2019-11-18
74867,D15191,2019-11-27
74868,D15191,2019-11-28
74870,D15191,2019-08-09
74880,D15191,2019-07-18
74885,D15191,2019-07-22
74918,D15191,2019-07-25
74919,D15191,2019-08-02
74920,D15191,2019-07-24
74930,D15191,2019-07-10
74951,D15191,2019-12-25
74952,D15191,2019-12-14
74958,D15191,2019-12-10
74992,D15191,2019-08-01
74996,D15191,2019-07-21
75035,D15191,2019-08-06
75044,D15191,2019-10-09
75050,D15191,2019-10-04
75051,D15191,2019-10-14
75075,D15191,2019-09-17
75087,D15191,2019-11-21
75089,D15191,2019-11-25
75134,D15191,2019-07-31
75138,D15191,2019-08-03
75139,D15191,2019-07-16
75230,D15191,2019-12-24
75233,D15191,2019-12-26
75255,D15191,2019-07-01
75260,D15191,2019-07-08
75351,D15191,2019-09-20
75360,D15191,2019-12-04
75513,D15191,2019-09-21
75518,D15191,2019-12-01
75649,D15191,2019-10-10
75704,D15191,2019-12-19
76327,D15191,2019-10-13
76375,D15191,2019-12-13
76758,D15191,2019-08-04
77429,D15191,2019-07-26
78141,D1502 ,2019-09-21
78256,D15183,2019-08-24
78260,D15192,2019-08-26
78262,D15192,2019-08-27
78263,D15192,2019-08-28
78266,D15192,2019-08-29
78268,D15192,2019-08-30
78270,D15192,2019-08-31
78271,D15192,2019-08-24
78272,D15192,2019-08-20
78274,D15192,2019-08-12
78275,D15192,2019-08-13
78276,D15192,2019-09-18
78277,D15192,2019-09-02
78278,D15192,2019-09-03
78280,D15192,2019-09-04
78281,D15192,2019-09-05
78282,D15192,2019-07-23
78283,D15192,2019-07-31
78284,D15192,2019-08-02
78285,D15192,2019-08-03
78286,D15192,2019-07-17
78288,D15192,2019-07-18
78292,D15192,2019-07-19
78294,D15192,2019-07-20
78297,D15192,2019-07-21
78298,D15192,2019-07-22
78301,D15192,2019-11-11
78303,D15192,2019-11-16
78305,D15192,2019-11-08
78306,D15192,2019-12-06
78309,D15192,2019-11-29
78310,D15192,2019-12-01
78311,D15192,2019-12-02
78312,D15192,2019-11-26
78313,D15192,2019-10-07
78314,D15192,2019-09-29
78317,D15192,2019-09-30
78319,D15192,2019-10-01
78320,D15192,2019-10-02
78322,D15192,2019-10-03
78324,D15192,2019-10-04
78327,D15192,2019-09-26
78328,D15192,2019-09-27
78330,D15192,2019-10-24
78331,D15192,2019-10-10
78332,D15192,2019-10-11
78335,D15192,2019-10-12
78337,D15192,2019-10-13
78338,D15192,2019-12-26
78339,D15192,2019-12-27
78340,D15192,2019-12-28
78341,D15192,2019-12-23
78342,D15192,2019-12-19
78343,D15192,2019-12-20
78344,D15192,2019-12-14
78345,D15192,2019-07-02
78347,D15192,2019-07-04
78348,D15192,2019-07-05
78350,D15192,2019-07-07
78351,D15192,2019-08-23
78352,D15192,2019-08-25
78363,D15192,2019-08-01
78368,D15192,2019-08-10
78370,D15192,2019-08-14
78372,D15192,2019-08-15
78373,D15192,2019-07-01
78374,D15192,2019-07-03
78377,D15192,2019-07-06
78384,D15192,2019-07-16
78392,D15192,2019-09-25
78397,D15192,2019-09-28
78399,D15192,2019-09-19
78400,D15192,2019-10-17
78401,D15192,2019-10-18
78412,D15192,2019-10-05
78417,D15192,2019-10-09
78433,D15192,2019-11-12
78435,D15192,2019-11-13
78437,D15192,2019-10-25
78440,D15192,2019-11-27
78441,D15192,2019-11-28
78444,D15192,2019-11-30
78447,D15192,2019-11-25
78448,D15192,2019-12-22
78450,D15192,2019-12-24
78452,D15192,2019-12-07
78456,D15192,2019-12-31
78476,D15192,2019-09-06
